Date,Open,High,Low,Close,Adj Close,Volume
2020-10-30,164.300003,166.750000,163.449997,165.250000,162.858673,1125563
2020-11-02,165.750000,167.050003,164.399994,166.699997,164.287689,1074879
2020-11-03,167.600006,170.750000,167.100006,170.100006,167.638504,704326
2020-11-04,170.000000,171.800003,168.100006,169.699997,167.244278,1256942
2020-11-05,170.550003,175.050003,170.199997,174.800003,172.270477,941290
2020-11-06,176.550003,177.199997,173.399994,173.949997,171.432785,2335628
2020-11-09,173.949997,177.199997,171.750000,172.800003,170.299423,2749148
2020-11-10,174.949997,179.500000,171.899994,178.350006,175.769119,5194786
2020-11-11,179.600006,185.750000,178.550003,185.250000,182.569260,4977233
2020-11-12,185.199997,188.800003,183.949997,187.899994,185.180908,1960969
2020-11-13,187.000000,188.750000,185.699997,187.050003,184.343216,1831490
2020-11-14,189.800003,190.000000,188.000000,188.649994,185.920059,389560
2020-11-17,188.699997,189.350006,186.399994,187.300003,184.589600,1683426
2020-11-18,186.750000,188.350006,182.800003,184.050003,181.386627,991709
2020-11-19,183.000000,191.699997,182.800003,187.850006,185.131638,4165066
2020-11-20,188.149994,191.949997,186.050003,191.600006,188.827377,2183495
2020-11-23,192.000000,192.500000,188.699997,190.800003,188.038956,935989
2020-11-24,191.000000,196.399994,190.899994,195.449997,192.621658,1461650
2020-11-25,195.500000,198.000000,192.550003,193.699997,190.896973,1940607
2020-11-26,195.399994,195.899994,192.550003,194.800003,191.981064,867674
2020-11-27,194.899994,195.699997,193.250000,193.699997,190.896973,1692524
2020-12-01,194.500000,196.250000,192.399994,194.449997,191.636124,1428072
2020-12-02,195.000000,198.699997,193.600006,195.899994,193.065140,2434056
2020-12-03,196.850006,197.350006,194.600006,196.250000,193.410080,1979632
2020-12-04,196.750000,199.300003,196.449997,198.149994,195.282578,2221957
2020-12-07,198.649994,203.750000,197.649994,203.100006,200.160965,1455585
2020-12-08,204.350006,204.750000,199.699997,202.449997,199.520355,1124395
2020-12-09,204.600006,207.699997,204.600006,205.350006,202.378403,2784923
2020-12-10,207.000000,213.550003,203.100006,212.699997,209.622025,2517250
2020-12-11,214.000000,217.850006,213.350006,216.199997,213.071381,3893719
2020-12-14,218.000000,218.500000,214.949997,215.899994,212.775726,1325096
2020-12-15,215.350006,216.300003,211.550003,213.399994,210.311890,2364605
2020-12-16,213.800003,215.649994,213.500000,214.350006,211.248154,803324
2020-12-17,214.500000,214.750000,211.300003,213.000000,209.917694,1683054
2020-12-18,212.899994,215.949997,209.750000,214.500000,211.395981,932353
2020-12-21,214.100006,214.500000,198.550003,202.949997,200.013123,5536504
2020-12-22,202.199997,206.199997,196.899994,203.350006,200.407349,4768058
2020-12-23,203.699997,208.000000,202.100006,207.699997,204.694382,825745
2020-12-24,210.000000,210.649994,205.750000,208.600006,205.581375,770083
2020-12-28,208.699997,210.500000,207.850006,209.500000,206.468338,1366582
2020-12-29,210.800003,213.500000,209.500000,211.550003,208.488678,1930582
2020-12-30,213.000000,213.350006,209.600006,211.100006,208.045197,1496633
2020-12-31,211.000000,211.250000,208.550003,209.000000,205.975571,620996
2021-01-01,210.000000,214.199997,209.300003,213.850006,210.755402,1831530
2021-01-04,213.949997,216.000000,212.000000,213.399994,210.311890,2181422
2021-01-05,212.000000,213.250000,210.600006,211.500000,208.439392,1395577
2021-01-06,211.000000,211.600006,204.350006,205.449997,202.476944,3587679
2021-01-07,205.800003,207.550003,202.149994,202.750000,199.816025,2855957
2021-01-08,204.000000,206.000000,200.300003,201.550003,198.633392,1732160
2021-01-11,203.600006,206.000000,201.300003,202.449997,199.520355,3080596
2021-01-12,202.600006,206.899994,202.000000,206.399994,203.413193,1094684
2021-01-13,207.850006,213.000000,205.250000,211.250000,208.193008,2965389
2021-01-14,212.899994,216.399994,212.000000,214.100006,211.001785,4509860
2021-01-15,215.000000,218.550003,211.300003,217.899994,214.746780,2173381
2021-01-18,218.100006,221.949997,214.600006,219.550003,216.372910,4673635
2021-01-19,221.000000,221.600006,217.649994,218.899994,215.732300,1139773
2021-01-20,219.000000,219.000000,215.750000,217.600006,214.451126,2094596
2021-01-21,218.500000,219.449997,212.300003,213.649994,210.558273,1044413
2021-01-22,213.850006,215.000000,209.100006,210.649994,207.601685,1061063
2021-01-25,212.449997,212.449997,206.899994,207.899994,204.891479,869425
2021-01-27,207.899994,212.600006,207.000000,210.699997,207.650970,3210494
2021-01-28,208.250000,210.949997,205.350006,206.500000,203.511749,2560320
2021-01-29,208.149994,208.699997,202.449997,203.250000,200.308777,901070
2021-02-01,205.000000,217.850006,201.800003,215.949997,212.824997,2359184
2021-02-02,219.949997,223.399994,216.899994,218.199997,215.042435,3551195
2021-02-03,221.500000,222.000000,215.649994,216.750000,213.613419,2493081
2021-02-04,216.699997,231.449997,216.000000,230.000000,226.671692,5181623
2021-02-05,232.000000,238.800003,227.250000,234.250000,230.860184,6876919
2021-02-08,237.899994,238.000000,231.500000,233.100006,229.726837,1450856
2021-02-09,234.449997,239.149994,228.300003,229.000000,225.686157,2375542
2021-02-10,229.000000,231.000000,223.100006,227.649994,224.355682,1593034
2021-02-11,229.199997,229.300003,224.500000,226.449997,223.173050,2604153
2021-02-12,225.949997,225.949997,215.800003,217.449997,214.303299,3410440
2021-02-15,219.699997,221.000000,217.500000,218.649994,215.485931,1356457
2021-02-16,220.000000,221.800003,217.300003,218.250000,215.091721,2271194
2021-02-17,218.300003,218.399994,216.600006,217.649994,214.500397,745784
2021-02-18,217.850006,220.649994,217.850006,218.899994,215.732300,654901
2021-02-19,218.899994,219.000000,213.899994,215.949997,212.824997,1869626
2021-02-22,211.600006,212.250000,206.000000,207.100006,204.103073,1777226
2021-02-23,207.550003,210.550003,206.899994,208.500000,205.482803,1677820
2021-02-24,209.000000,209.800003,200.199997,208.800003,205.778473,3459114
2021-02-25,209.800003,211.199997,208.899994,209.149994,206.123398,2319664
2021-02-26,207.949997,207.949997,203.100006,204.050003,201.097214,1335305
2021-03-01,205.000000,207.699997,204.050003,206.899994,203.905960,1702725
2021-03-02,206.899994,210.800003,206.399994,209.800003,206.764008,2038121
2021-03-03,211.949997,211.949997,208.800003,209.899994,206.862549,822713
2021-03-04,209.649994,211.250000,207.600006,209.699997,206.665436,1799370
2021-03-05,208.300003,209.949997,207.300003,208.750000,205.729187,1542254
2021-03-08,210.000000,210.750000,207.699997,208.050003,205.039322,1415977
2021-03-09,208.149994,209.600006,204.800003,207.750000,204.743668,1361307
2021-03-10,209.449997,209.449997,205.850006,206.449997,203.462479,716887
2021-03-12,208.000000,208.000000,203.600006,205.250000,202.279846,775641
2021-03-15,206.000000,206.000000,201.600006,205.449997,202.476944,2602625
2021-03-16,205.800003,208.800003,204.949997,208.050003,205.039322,2241051
2021-03-17,212.050003,213.800003,208.500000,210.550003,207.503143,4771340
2021-03-18,213.350006,219.000000,211.899994,217.399994,214.254013,2159847
2021-03-19,219.399994,226.149994,215.600006,223.100006,219.871536,4259219
2021-03-22,223.550003,226.399994,221.300003,226.000000,222.729568,3394798
2021-03-23,225.600006,228.100006,221.399994,222.149994,218.935272,1385868
2021-03-24,221.449997,222.850006,215.350006,216.050003,212.923553,940290
2021-03-25,215.199997,215.550003,209.100006,211.250000,208.193008,2631342
2021-03-26,213.850006,214.600006,210.600006,210.899994,207.848068,979827
2021-03-30,212.699997,215.000000,210.399994,214.600006,211.494537,955327
2021-03-31,213.500000,219.199997,212.699997,218.500000,215.338104,2133571
2021-04-01,219.850006,220.550003,217.250000,220.050003,216.865677,670575
2021-04-05,218.000000,219.350006,210.500000,212.600006,209.523483,996695
2021-04-06,213.600006,214.949997,210.000000,212.600006,209.523483,1586360
2021-04-07,212.949997,215.250000,212.800003,213.800003,210.706116,498245
2021-04-08,214.449997,216.149994,212.850006,213.149994,210.065521,2143343
2021-04-09,213.500000,215.949997,212.649994,213.050003,209.966965,489164
2021-04-12,210.750000,210.750000,205.000000,205.350006,202.378403,1255857
2021-04-13,205.600006,209.600006,205.600006,208.699997,205.679916,1421100
2021-04-15,209.000000,210.500000,206.000000,206.699997,203.708862,1249640
2021-04-16,208.449997,209.250000,206.500000,207.949997,204.940765,390955
2021-04-19,205.949997,206.000000,203.699997,205.600006,202.624786,658083
2021-04-20,206.800003,207.399994,202.500000,203.550003,200.604446,851140
2021-04-22,202.000000,206.250000,200.750000,205.850006,202.871170,1044652
2021-04-23,204.649994,207.000000,204.149994,205.350006,202.378403,432515
2021-04-26,206.000000,206.800003,204.750000,205.300003,202.329117,408549
2021-04-27,205.449997,206.949997,205.199997,205.649994,202.674042,368755
2021-04-28,206.000000,206.500000,205.300003,205.550003,202.575500,872794
2021-04-29,206.699997,207.500000,204.050003,204.350006,201.392868,1111940
2021-04-30,204.000000,205.600006,202.100006,202.699997,199.766739,1242728
2021-05-03,201.800003,201.850006,200.000000,200.949997,198.042068,1545633
2021-05-04,201.800003,202.399994,199.100006,199.550003,196.662323,1459224
2021-05-05,199.600006,202.050003,199.449997,201.550003,198.633392,448065
2021-05-06,202.399994,205.949997,202.149994,202.750000,199.816025,1469209
2021-05-07,202.750000,206.399994,202.750000,205.350006,202.378403,1727306
2021-05-10,206.000000,207.350006,204.899994,205.550003,202.575500,1232388
2021-05-11,204.000000,206.500000,203.800003,204.050003,201.097214,1166892
2021-05-12,203.500000,205.199997,202.850006,203.300003,200.358063,1190634
2021-05-14,204.500000,213.050003,204.100006,212.350006,209.277100,6306270
2021-05-17,216.550003,217.000000,211.600006,212.550003,209.474213,2816940
2021-05-18,214.000000,214.649994,209.649994,210.050003,207.010376,952823
2021-05-19,210.050003,211.350006,207.500000,207.750000,204.743668,840108
2021-05-20,209.899994,209.899994,206.850006,207.000000,204.004517,703353
2021-05-21,208.350006,209.850006,207.399994,209.050003,206.024857,616698
2021-05-24,210.000000,212.000000,207.800003,211.500000,208.439392,773745
2021-05-25,213.600006,213.600006,210.300003,210.850006,207.798813,707361
2021-05-26,210.800003,212.449997,210.350006,210.550003,207.503143,491869
2021-05-27,211.449997,214.149994,210.250000,211.199997,208.143738,1270654
2021-05-28,212.050003,213.449997,211.449997,212.850006,209.769867,1804732
2021-05-31,215.500000,217.949997,214.399994,216.600006,213.465607,2404281
2021-06-01,218.449997,219.350006,214.199997,215.199997,212.085846,1325657
2021-06-02,211.100006,212.500000,208.699997,209.000000,205.975571,2494504
2021-06-03,210.500000,210.800003,208.750000,209.100006,206.074127,2012427
2021-06-04,209.850006,209.850006,208.000000,208.800003,205.778473,1752644
2021-06-07,210.149994,212.350006,210.149994,211.449997,208.390121,4170834
2021-06-08,212.000000,214.100006,211.100006,213.649994,210.558273,2019856
2021-06-09,214.100006,214.750000,211.500000,212.399994,209.326370,2060633
2021-06-10,208.899994,211.399994,207.600006,209.399994,206.369781,1066057
2021-06-11,210.000000,210.449997,207.750000,207.949997,204.940765,1733856
2021-06-14,208.000000,208.449997,205.149994,207.250000,204.250900,1840939
2021-06-15,208.000000,208.399994,207.000000,207.100006,204.103073,968892
2021-06-16,207.399994,209.250000,207.199997,207.850006,204.842224,1670300
2021-06-17,207.199997,208.000000,205.050003,205.500000,202.526230,2680232
2021-06-18,206.500000,206.500000,202.500000,204.600006,201.639252,827527
2021-06-21,203.000000,206.000000,202.449997,204.550003,201.589966,1308399
2021-06-22,205.500000,206.399994,204.350006,205.050003,202.082733,1155939
2021-06-23,205.899994,205.899994,203.649994,204.050003,201.097214,848613
2021-06-24,204.050003,204.649994,202.600006,203.350006,200.407349,1213113
2021-06-25,203.750000,205.550003,203.199997,205.050003,202.082733,1109324
2021-06-28,206.000000,206.000000,203.399994,203.649994,200.702988,520812
2021-06-29,204.399994,205.300003,203.199997,203.350006,200.407349,1005194
2021-06-30,204.000000,204.399994,202.500000,202.750000,199.816025,1147044
2021-07-01,203.000000,203.750000,202.100006,203.000000,200.062393,775660
2021-07-02,203.899994,203.899994,202.250000,202.399994,199.471069,1034767
2021-07-05,202.649994,204.100006,202.649994,203.600006,200.653717,1119486
2021-07-06,203.250000,203.800003,202.300003,202.550003,199.618912,430988
2021-07-07,202.550003,205.100006,202.300003,203.699997,200.752274,1238328
2021-07-08,203.750000,204.199997,201.850006,202.050003,199.126144,489185
2021-07-09,202.000000,202.350006,200.850006,201.399994,198.485550,1096235
2021-07-12,202.000000,202.600006,201.000000,201.149994,198.239166,2294217
2021-07-13,201.600006,202.250000,201.399994,201.850006,198.929047,715405
2021-07-14,201.600006,205.149994,201.600006,204.149994,201.195755,876480
2021-07-15,204.899994,208.449997,202.899994,206.199997,203.216095,2727252
2021-07-16,207.600006,209.699997,207.199997,207.899994,204.891479,1165770
2021-07-19,207.350006,209.500000,206.550003,207.800003,204.792938,1867825
2021-07-20,208.199997,209.250000,206.300003,206.800003,203.807419,2528593
2021-07-22,207.000000,208.250000,205.899994,207.050003,204.053802,618242
2021-07-23,207.300003,213.600006,206.449997,212.350006,209.277100,4628168
2021-07-26,215.800003,215.800003,210.800003,211.100006,208.045197,14467920
2021-07-27,212.000000,213.000000,208.000000,208.649994,205.630630,927813
2021-07-28,209.000000,210.000000,207.449997,209.149994,206.123398,1167231
2021-07-29,210.000000,210.149994,205.750000,206.000000,203.018982,1070481
2021-07-30,206.449997,207.149994,204.649994,205.000000,202.033463,496246
2021-08-02,206.100006,207.449997,205.550003,207.250000,204.250900,976583
2021-08-03,207.199997,210.850006,206.649994,209.800003,206.764008,590830
2021-08-04,210.850006,211.100006,208.149994,208.600006,205.581375,407461
2021-08-05,208.600006,216.699997,206.850006,215.149994,212.036575,4942420
2021-08-06,215.000000,216.000000,212.699997,214.350006,211.248154,1008102
2021-08-09,214.699997,217.149994,212.649994,213.750000,210.656845,1615686
2021-08-10,214.000000,214.350006,208.600006,209.800003,206.764008,525864
2021-08-11,210.000000,210.550003,207.500000,208.649994,205.630630,452641
2021-08-12,210.000000,214.199997,208.399994,208.899994,205.877014,1324695
2021-08-13,209.899994,212.250000,209.199997,211.300003,208.242294,1664529
2021-08-16,211.800003,213.300003,210.500000,210.899994,207.848068,582386
2021-08-17,210.399994,211.449997,208.750000,209.199997,206.172684,908306
2021-08-18,210.199997,211.449997,208.350006,208.949997,205.926300,742682
2021-08-20,207.500000,210.600006,206.699997,209.050003,206.024857,678895
2021-08-23,209.100006,210.199997,206.000000,206.350006,203.363922,983005
2021-08-24,206.399994,207.000000,204.750000,205.699997,202.723328,824469
2021-08-25,206.000000,207.850006,206.000000,206.399994,203.413193,326638
2021-08-26,206.899994,206.899994,204.500000,204.699997,201.737793,820492
2021-08-27,204.550003,206.750000,204.550003,205.899994,202.920425,584495
2021-08-30,205.899994,208.100006,205.899994,207.949997,204.940765,813844
2021-08-31,208.000000,211.500000,207.350006,211.250000,208.193008,799824
2021-09-01,211.350006,212.350006,209.350006,209.500000,206.468338,427597
2021-09-02,209.500000,211.500000,209.250000,209.750000,206.714722,454233
2021-09-03,209.750000,211.250000,209.750000,210.550003,207.503143,931214
2021-09-06,211.199997,211.199997,209.000000,209.350006,206.320511,347628
2021-09-07,210.199997,214.250000,210.199997,211.750000,208.685776,2481404
2021-09-08,212.050003,213.000000,209.699997,211.199997,208.143738,942963
2021-09-09,211.000000,213.899994,210.750000,212.699997,209.622025,579249
2021-09-13,213.100006,215.000000,211.550003,214.100006,211.001785,1587793
2021-09-14,215.000000,217.250000,214.199997,216.050003,212.923553,1215287
2021-09-15,216.949997,217.199997,215.250000,216.000000,212.874283,733833
2021-09-16,216.399994,233.500000,216.399994,230.750000,227.410828,10685640
2021-09-17,234.399994,237.300003,229.100006,231.100006,227.755768,5649730
2021-09-20,230.399994,239.399994,230.000000,233.600006,230.219589,2583959
2021-09-21,235.000000,242.350006,231.750000,241.449997,237.955994,2300555
2021-09-22,243.899994,245.800003,240.750000,243.399994,239.877762,1818185
2021-09-23,245.500000,245.750000,241.750000,242.399994,238.892242,3777234
2021-09-24,244.199997,244.399994,237.699997,238.350006,234.900864,1219488
2021-09-27,239.600006,241.800003,235.600006,238.550003,235.097961,1125567
2021-09-28,240.199997,241.600006,236.350006,237.750000,234.309540,813310
2021-09-29,236.699997,241.250000,236.000000,238.100006,234.654480,1467210
2021-09-30,240.000000,240.350006,235.300003,235.949997,232.535583,1050617
2021-10-01,235.600006,237.050003,232.949997,235.600006,232.190659,1105193
2021-10-04,236.500000,238.250000,235.550003,236.550003,233.126907,944908
2021-10-05,237.000000,237.449997,234.500000,234.750000,231.352951,505534
2021-10-06,234.750000,236.399994,230.649994,231.250000,227.903595,1518911
2021-10-07,232.750000,234.899994,232.300003,232.949997,229.578995,938463
2021-10-08,234.449997,234.750000,231.199997,231.649994,228.297806,835541
2021-10-11,232.500000,239.500000,231.699997,238.000000,234.555923,3476199
2021-10-12,239.000000,243.100006,238.149994,241.300003,237.808167,1219477
2021-10-13,242.550003,251.000000,240.149994,249.350006,245.741684,1956618
2021-10-14,252.600006,261.799988,250.300003,256.549988,252.837463,6004237
2021-10-18,260.000000,265.299988,257.450012,262.450012,258.652130,2257074
2021-10-19,262.500000,262.500000,245.100006,246.100006,242.538712,2942771
2021-10-20,245.600006,248.500000,242.300003,246.600006,243.031479,5485119
2021-10-21,248.000000,248.399994,243.149994,244.899994,241.356064,832662
2021-10-22,244.550003,245.750000,233.699997,236.600006,233.176178,2600844
2021-10-25,234.850006,236.649994,230.500000,233.550003,230.170319,906807
2021-10-26,234.000000,238.899994,232.550003,236.800003,233.373291,1160589
2021-10-27,240.000000,241.250000,236.199997,238.399994,234.950119,1981564
2021-10-28,237.399994,237.399994,224.050003,225.199997,221.941147,2216298
2021-10-29,225.000000,228.300003,222.250000,223.300003,220.068649,2037248
2021-11-01,223.500000,227.500000,222.500000,226.850006,223.567276,1202128
2021-11-02,228.399994,229.300003,224.500000,225.600006,222.335358,431282
2021-11-03,226.899994,226.899994,221.750000,222.500000,219.280212,1013022
2021-11-04,225.000000,227.350006,224.100006,226.550003,223.271606,674375
2021-11-08,229.449997,230.649994,225.699997,229.699997,226.376022,1311415
2021-11-09,230.250000,230.899994,227.850006,228.800003,225.489059,431508
2021-11-10,227.600006,232.899994,227.300003,230.850006,227.509384,1119916
2021-11-11,230.199997,231.449997,228.550003,229.949997,226.622406,603907
2021-11-12,232.000000,233.850006,229.699997,233.100006,229.726837,526300
2021-11-15,233.399994,238.850006,233.000000,238.050003,234.605194,2752306
2021-11-16,238.949997,239.699997,235.000000,235.550003,232.141373,786228
2021-11-17,236.500000,245.250000,235.600006,239.500000,236.034210,3455240
2021-11-18,240.899994,243.000000,236.300003,237.449997,234.013870,1553731
2021-11-22,238.000000,240.750000,229.649994,230.949997,227.607941,1262080
2021-11-23,229.699997,232.699997,229.550003,231.600006,228.248535,1317133
2021-11-24,231.699997,232.600006,227.100006,227.899994,224.602066,1047761
2021-11-25,227.000000,232.149994,225.699997,231.300003,227.952881,1434843
2021-11-26,229.300003,230.000000,223.050003,223.949997,220.709229,1776297
2021-11-29,222.899994,223.699997,220.199997,221.399994,218.196136,1035645
2021-11-30,221.800003,225.100006,220.050003,221.300003,218.097580,515055
2021-12-01,221.550003,223.250000,220.600006,221.949997,218.738174,595864
2021-12-02,223.449997,226.149994,221.350006,225.449997,222.187531,983502
2021-12-03,225.000000,226.149994,221.399994,221.699997,218.491791,832525
2021-12-06,221.850006,222.300003,217.600006,217.899994,214.746780,1273066
2021-12-07,218.250000,221.899994,218.100006,220.649994,217.456985,820642
2021-12-08,221.000000,225.600006,221.000000,224.949997,221.694763,1987630
2021-12-09,222.500000,236.500000,222.500000,235.300003,231.894989,3402323
2021-12-10,236.399994,239.050003,233.800003,235.949997,232.535583,1646604
2021-12-13,239.649994,239.649994,234.300003,234.699997,231.303665,1030874
2021-12-14,235.699997,237.149994,225.350006,228.300003,224.996292,2397090
2021-12-15,230.250000,232.250000,223.350006,224.000000,220.758514,1465262
2021-12-16,228.449997,228.449997,220.850006,222.899994,219.674423,913222
2021-12-17,223.100006,223.100006,216.899994,218.000000,214.845337,2286454
2021-12-20,215.100006,216.550003,209.850006,212.300003,209.227829,3491050
2021-12-21,214.000000,215.449997,211.100006,212.550003,209.474213,738204
2021-12-22,214.300003,214.300003,211.300003,212.050003,208.981445,1182123
2021-12-23,213.600006,218.350006,212.899994,217.300003,214.155472,1486474
2021-12-24,217.699997,220.449997,216.500000,218.000000,214.845337,1140304
2021-12-27,218.000000,218.250000,215.699997,217.550003,214.401855,786650
2021-12-28,218.000000,220.550003,217.899994,219.949997,216.767120,786206
2021-12-29,219.949997,220.300003,216.300003,216.800003,213.662704,466203
2021-12-30,216.750000,217.800003,215.550003,216.000000,212.874283,737765
2021-12-31,216.500000,218.750000,216.149994,218.000000,214.845337,596780
2022-01-03,218.000000,219.800003,217.500000,219.149994,215.978683,367916
2022-01-04,219.149994,221.699997,219.050003,220.149994,216.964218,875336
2022-01-05,220.149994,221.550003,218.649994,220.550003,217.358444,413681
2022-01-06,219.000000,220.300003,218.199997,218.699997,215.535202,636650
2022-01-07,219.100006,220.699997,217.550003,218.500000,215.338104,721780
2022-01-10,219.100006,224.649994,219.100006,223.300003,220.068649,1502807
2022-01-11,223.000000,224.000000,221.199997,221.850006,218.639633,661833
2022-01-12,222.000000,223.550003,221.550003,222.699997,219.477325,344732
2022-01-13,224.800003,225.800003,222.800003,224.050003,220.807785,486610
2022-01-14,223.899994,224.750000,222.350006,222.600006,219.378769,816238
2022-01-17,222.500000,225.500000,221.300003,224.550003,221.300552,1031537
2022-01-18,224.899994,227.300003,220.399994,220.800003,217.604828,575066
2022-01-19,219.600006,222.399994,218.750000,220.350006,217.161331,841655
2022-01-20,220.350006,222.149994,218.050003,218.750000,215.584488,881274
2022-01-21,218.000000,220.500000,216.000000,217.050003,213.909088,1034971
2022-01-24,217.050003,217.800003,210.850006,211.750000,208.685776,1745098
2022-01-25,212.000000,214.649994,209.600006,214.199997,211.100327,828806
2022-01-27,211.699997,215.500000,211.199997,214.649994,211.543808,828416
2022-01-28,215.449997,219.199997,215.300003,217.550003,214.401855,1428344
2022-01-31,218.500000,220.750000,217.050003,220.100006,216.914948,507614
2022-02-01,221.000000,228.800003,219.199997,227.699997,224.404968,1456559
2022-02-02,230.000000,233.199997,229.100006,231.649994,228.297806,1195643
2022-02-03,232.899994,235.250000,231.800003,234.300003,230.909470,1466628
2022-02-04,237.649994,238.500000,231.600006,234.149994,230.761627,1589832
2022-02-07,234.149994,234.750000,228.500000,230.250000,226.918060,703860
2022-02-08,230.050003,232.250000,229.000000,231.199997,227.854324,1253353
2022-02-09,232.050003,233.000000,228.800003,230.050003,226.720963,425751
2022-02-10,229.000000,233.399994,227.800003,232.149994,228.790573,431975
2022-02-11,232.149994,233.300003,229.850006,232.350006,228.987686,521473
2022-02-14,null,null,null,null,null,null
2022-02-15,220.500000,223.350006,218.600006,223.000000,219.772980,601897
2022-02-16,223.800003,224.699997,221.800003,222.449997,219.230942,1099405
2022-02-17,223.300003,224.350006,220.800003,222.649994,219.428040,529022
2022-02-18,221.100006,223.199997,221.100006,221.850006,218.639633,792154
2022-02-21,220.449997,221.199997,217.199997,218.100006,214.943893,459633
2022-02-22,214.100006,216.850006,213.000000,214.949997,211.839462,1333081
2022-02-23,216.000000,217.550003,215.100006,215.949997,212.824997,865006
2022-02-24,208.250000,213.300003,207.000000,208.300003,205.285706,3209668
2022-02-25,211.000000,216.399994,210.750000,214.050003,210.952499,1078817
2022-02-28,213.050003,216.449997,210.800003,215.750000,212.627899,860712
2022-03-02,215.500000,216.600006,212.750000,215.250000,212.135132,756048
2022-03-03,216.050003,220.199997,216.050003,219.350006,216.175812,1234860
2022-03-04,218.000000,227.399994,217.000000,225.449997,222.187531,3681449
2022-03-07,222.899994,226.899994,220.100006,224.800003,221.546936,2453826
2022-03-08,224.350006,228.399994,223.899994,226.899994,223.616531,1461567
2022-03-09,228.000000,231.250000,226.100006,229.100006,225.784714,2423083
2022-03-10,231.300003,232.500000,227.899994,232.000000,228.642746,852084
2022-03-11,230.350006,237.000000,230.199997,236.199997,232.781967,2072533
2022-03-14,237.000000,239.449997,235.300003,239.000000,235.541443,1622066
2022-03-15,239.000000,241.399994,235.949997,237.800003,234.358810,1979248
2022-03-16,239.149994,242.949997,238.899994,242.600006,239.089355,752196
2022-03-17,244.800003,245.449997,242.750000,244.850006,241.306793,2304562
2022-03-21,246.199997,247.800003,243.800003,244.399994,240.863297,1509403
2022-03-22,244.699997,250.699997,243.550003,249.800003,246.185165,1855065
2022-03-23,251.300003,253.600006,248.449997,251.949997,248.304047,3538951
2022-03-24,251.949997,256.500000,251.399994,254.850006,251.162094,2087708
2022-03-25,255.750000,255.850006,249.350006,253.300003,249.634521,1996635
2022-03-28,254.000000,258.000000,252.600006,257.200012,253.478088,1176372
2022-03-29,257.000000,257.450012,253.699997,254.649994,250.964966,1548528
2022-03-30,254.750000,256.399994,248.699997,249.149994,245.544556,1164739
2022-03-31,249.500000,254.300003,249.449997,250.800003,247.170700,499299
2022-04-01,249.550003,255.449997,248.800003,253.750000,250.078003,812004
2022-04-04,253.399994,257.700012,251.250000,255.350006,251.654846,1265624
2022-04-05,255.800003,261.899994,255.149994,259.500000,255.744797,1248084
2022-04-06,259.000000,263.299988,257.350006,259.549988,255.794052,2160022
2022-04-07,259.000000,262.149994,255.800003,256.600006,252.886765,864191
2022-04-08,258.000000,268.799988,256.000000,267.799988,263.924683,1898426
2022-04-11,268.000000,273.100006,266.049988,267.299988,263.431915,2400980
2022-04-12,267.200012,268.600006,263.200012,264.549988,260.721710,1368592
2022-04-13,265.899994,270.600006,263.649994,269.500000,265.600098,990683
2022-04-18,270.000000,272.500000,267.299988,270.450012,266.536346,1612227
2022-04-19,270.500000,272.500000,258.250000,261.450012,257.666595,2136460
2022-04-20,262.500000,265.399994,257.549988,259.500000,255.744797,636590
2022-04-21,260.100006,264.399994,259.700012,260.399994,256.631775,1620852
2022-04-22,260.200012,263.049988,258.649994,261.049988,257.272339,427842
2022-04-25,258.799988,258.899994,252.500000,255.100006,251.408478,574918
2022-04-26,257.500000,260.700012,256.750000,258.899994,255.153473,1613311
2022-04-27,257.000000,258.450012,255.800003,257.500000,253.773727,599772
2022-04-28,259.000000,263.750000,258.450012,261.100006,257.321655,611396
2022-04-29,262.500000,263.000000,258.500000,259.350006,255.596970,479567
2022-05-02,null,null,null,null,null,null
2022-05-04,263.149994,266.049988,258.600006,259.750000,255.991180,3697981
2022-05-05,261.450012,265.200012,260.549988,261.950012,258.159363,679512
2022-05-06,259.600006,267.299988,259.049988,266.750000,262.889893,1007911
2022-05-09,266.750000,266.750000,260.500000,262.950012,259.144867,884014
2022-05-10,260.700012,266.750000,259.000000,259.750000,255.991180,743141
2022-05-11,259.500000,262.250000,251.649994,255.600006,251.901230,938793
2022-05-12,255.000000,256.399994,249.199997,252.949997,249.289581,958355
2022-05-13,257.299988,260.850006,254.100006,258.649994,254.907089,982848
2022-05-16,259.799988,259.799988,253.000000,254.050003,250.373657,478010
2022-05-17,255.899994,265.399994,254.949997,264.600006,260.770996,612832
2022-05-18,266.899994,267.649994,263.200012,266.500000,262.643494,535716
2022-05-19,264.200012,279.149994,263.000000,275.649994,271.661072,2353604
2022-05-20,276.549988,282.299988,276.549988,279.950012,275.898865,1657214
2022-05-23,282.000000,282.000000,273.149994,274.549988,270.576996,529380
2022-05-24,273.200012,274.600006,269.899994,270.899994,266.979828,745200
2022-05-25,272.000000,273.850006,270.500000,272.649994,268.704498,705994
2022-05-26,268.299988,268.549988,263.850006,266.850006,262.988434,554212
2022-05-27,270.000000,270.700012,265.149994,269.149994,265.255127,523295
2022-05-30,270.000000,271.049988,267.649994,269.049988,265.156586,695974
2022-05-31,268.399994,274.450012,266.350006,270.600006,266.684174,863275
2022-06-01,272.000000,274.100006,270.200012,271.799988,267.866791,950634
